chunk_id,record_type,intent,category,subcategory,title,user_question,question_variants,chatbot_answer,detailed_context,procedure,fee_information,limit_information,eligibility,required_documents,channel,ussd_code,security_notice,escalation_condition,keywords,language,source_url,source_title,collected_at,confidence_score,validation_status
KB0160,faq,faq_compte,Compte,,Quels documents sont nécessaires pour devenir client ?,Quels documents sont nécessaires pour devenir client ?,Quels documents sont nécessaires pour devenir client ? | Quels documents sont necessaires pour devenir client ? | quels documents sont nécessaires pour devenir client  ?,Une pièce d’identité et une SIM identifiée sont demandées selon le parcours.,Une pièce d’identité et une SIM identifiée sont demandées selon le parcours.,,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Compte, Quels documents sont nécessaires pour devenir client ?, faq_compte",fr,https://moovmoney.ga/devenir-client/,Quels documents sont nécessaires pour devenir client ?,2026-07-21,0.65,À valider
KB0161,faq,faq_transfert,Transfert,,Comment envoyer de l’argent au Gabon ?,Comment envoyer de l’argent au Gabon ?,Comment envoyer de l’argent au Gabon ? | comment envoyer de l’argent au gabon  ?,"Utilisez le menu Transfert via *555# ou l’application, puis renseignez le bénéficiaire, le montant et le PIN.","Utilisez le menu Transfert via *555# ou l’application, puis renseignez le bénéficiaire, le montant et le PIN.",,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Transfert, Comment envoyer de l’argent au Gabon ?, faq_transfert",fr,https://moovmoney.ga/services/transfert-national/,Comment envoyer de l’argent au Gabon ?,2026-07-21,0.65,À valider
KB0162,faq,faq_transfert,Transfert,,Quel est le montant maximal d’un transfert ?,Quel est le montant maximal d’un transfert ?,Quel est le montant maximal d’un transfert ? | quel est le montant maximal d’un transfert  ?,La grille publique indique 1 000 000 FCFA par opération.,La grille publique indique 1 000 000 FCFA par opération.,,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Transfert, Quel est le montant maximal d’un transfert ?, faq_transfert",fr,https://moovmoney.ga/services/transfert-national/,Quel est le montant maximal d’un transfert ?,2026-07-21,0.65,À valider
KB0163,faq,depot_argent,Dépôt,,Le dépôt d’argent est-il payant ?,Le dépôt d’argent est-il payant ?,Le dépôt d’argent est-il payant ? | Le depot d’argent est-il payant ? | le dépôt d’argent est-il payant  ?,"Non, la grille tarifaire publique l’annonce gratuit.","Non, la grille tarifaire publique l’annonce gratuit.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Dépôt, Le dépôt d’argent est-il payant ?, depot_argent",fr,https://moovmoney.ga/services/depot/,Le dépôt d’argent est-il payant ?,2026-07-21,0.65,À valider
KB0164,faq,retrait_argent,Retrait,,Combien coûte un retrait ?,Combien coûte un retrait ?,Combien coûte un retrait ? | Combien coute un retrait ? | combien coûte un retrait  ?,"3% jusqu’à 160 000 FCFA, puis 5 000 FCFA par tranche publiée jusqu’à 500 000 FCFA.","3% jusqu’à 160 000 FCFA, puis 5 000 FCFA par tranche publiée jusqu’à 500 000 FCFA.",,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Retrait, Combien coûte un retrait ?, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Combien coûte un retrait ?,2026-07-21,0.65,À valider
KB0165,faq,retrait_argent,Retrait,,Quel est le retrait maximal par opération ?,Quel est le retrait maximal par opération ?,Quel est le retrait maximal par opération ? | Quel est le retrait maximal par operation ? | quel est le retrait maximal par opération  ?,500 000 FCFA selon la grille publique.,500 000 FCFA selon la grille publique.,,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Retrait, Quel est le retrait maximal par opération ?, retrait_argent",fr,https://moovmoney.ga/grille-tarifaire-client/,Quel est le retrait maximal par opération ?,2026-07-21,0.65,À valider
KB0166,faq,faq_credit,Crédit,,Puis-je recharger un autre numéro ?,Puis-je recharger un autre numéro ?,Puis-je recharger un autre numéro ? | Puis-je recharger un autre numero ? | puis-je recharger un autre numéro  ?,"Oui, le parcours permet de choisir son propre numéro ou celui d’un tiers.","Oui, le parcours permet de choisir son propre numéro ou celui d’un tiers.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Crédit, Puis-je recharger un autre numéro ?, faq_credit",fr,https://moovmoney.ga/services/recharges/,Puis-je recharger un autre numéro ?,2026-07-21,0.65,À valider
KB0167,faq,faq_forfaits,Forfaits,,Quel code permet d’acheter un forfait ?,Quel code permet d’acheter un forfait ?,Quel code permet d’acheter un forfait ? | quel code permet d’acheter un forfait  ?,"Le site indique *555*4#, l’application MyMoov et l’e-catalogue.","Le site indique *555*4#, l’application MyMoov et l’e-catalogue.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Forfaits, Quel code permet d’acheter un forfait ?, faq_forfaits",fr,https://moovmoney.ga/services/achat-de-forfait/,Quel code permet d’acheter un forfait ?,2026-07-21,0.65,À valider
KB0168,faq,faq_forfaits,Forfaits,,Quel est le pass data le moins cher ?,Quel est le pass data le moins cher ?,Quel est le pass data le moins cher ? | quel est le pass data le moins cher  ?,"200 MB à 100 FCFA, valable une heure.","200 MB à 100 FCFA, valable une heure.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Forfaits, Quel est le pass data le moins cher ?, faq_forfaits",fr,https://moovmoney.ga/services/achat-de-forfait/,Quel est le pass data le moins cher ?,2026-07-21,0.65,À valider
KB0169,faq,faq_forfaits,Forfaits,,Quel est le plus grand pass data publié ?,Quel est le plus grand pass data publié ?,Quel est le plus grand pass data publié ? | Quel est le plus grand pass data publie ? | quel est le plus grand pass data publié  ?,"30 GB à 10 000 FCFA, valable 30 jours.","30 GB à 10 000 FCFA, valable 30 jours.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Forfaits, Quel est le plus grand pass data publié ?, faq_forfaits",fr,https://moovmoney.ga/services/achat-de-forfait/,Quel est le plus grand pass data publié ?,2026-07-21,0.65,À valider
KB0170,faq,acheter_forfait_voix,Forfaits,,Quel est le pass voix à 500 FCFA ?,Quel est le pass voix à 500 FCFA ?,Quel est le pass voix à 500 FCFA ? | Quel est le pass voix a 500 FCFA ? | quel est le pass voix à 500 fcfa  ?,"90 minutes, valables un jour.","90 minutes, valables un jour.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Forfaits, Quel est le pass voix à 500 FCFA ?, acheter_forfait_voix",fr,https://moovmoney.ga/services/achat-de-forfait/,Quel est le pass voix à 500 FCFA ?,2026-07-21,0.65,À valider
KB0171,faq,payer_seeg_edan,SEEG,,Puis-je payer la SEEG avec Moov Money ?,Puis-je payer la SEEG avec Moov Money ?,Puis-je payer la SEEG avec Moov Money ? | puis-je payer la seeg avec moov money  ?,"Oui, via *555*6# ou l’application.","Oui, via *555*6# ou l’application.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","SEEG, Puis-je payer la SEEG avec Moov Money ?, payer_seeg_edan",fr,https://moovmoney.ga/services/paiement-seeg-et-edan/,Puis-je payer la SEEG avec Moov Money ?,2026-07-21,0.65,À valider
KB0172,faq,payer_seeg_edan,SEEG,,Combien coûte le paiement d’une facture SEEG ?,Combien coûte le paiement d’une facture SEEG ?,Combien coûte le paiement d’une facture SEEG ? | Combien coute le paiement d’une facture SEEG ? | combien coûte le paiement d’une facture seeg  ?,La grille publique affiche 500 FCFA.,La grille publique affiche 500 FCFA.,,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","SEEG, Combien coûte le paiement d’une facture SEEG ?, payer_seeg_edan",fr,https://moovmoney.ga/services/paiement-seeg-et-edan/,Combien coûte le paiement d’une facture SEEG ?,2026-07-21,0.65,À valider
KB0173,faq,payer_gabon_telecom,Gabon Telecom,,Quelles factures Gabon Telecom sont prises en charge ?,Quelles factures Gabon Telecom sont prises en charge ?,Quelles factures Gabon Telecom sont prises en charge ? | quelles factures gabon telecom sont prises en charge  ?,"Le site cite ADSL, DUO et Fibre.","Le site cite ADSL, DUO et Fibre.",,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Gabon Telecom, Quelles factures Gabon Telecom sont prises en charge ?, payer_gabon_telecom",fr,https://moovmoney.ga/services/facture-gabon-telecom/,Quelles factures Gabon Telecom sont prises en charge ?,2026-07-21,0.65,À valider
KB0174,faq,payer_canal,TV,,Le réabonnement Canal+ est-il payant ?,Le réabonnement Canal+ est-il payant ?,Le réabonnement Canal+ est-il payant ? | Le reabonnement Canal+ est-il payant ? | le réabonnement canal+ est-il payant  ?,La grille publique indique que le service est gratuit.,La grille publique indique que le service est gratuit.,,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","TV, Le réabonnement Canal+ est-il payant ?, payer_canal",fr,https://moovmoney.ga/services/canal-et-satcon/,Le réabonnement Canal+ est-il payant ?,2026-07-21,0.65,À valider
KB0175,faq,payer_canal,TV,,Puis-je payer SATCON ?,Puis-je payer SATCON ?,Puis-je payer SATCON ? | puis-je payer satcon  ?,"Oui, via le menu Paiement ou l’application.","Oui, via le menu Paiement ou l’application.",,,,,,,,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","TV, Puis-je payer SATCON ?, payer_canal",fr,https://moovmoney.ga/services/canal-et-satcon/,Puis-je payer SATCON ?,2026-07-21,0.65,À valider
KB0176,faq,payer_campus_france,Campus France,,Quel montant dois-je payer pour Campus France ?,Quel montant dois-je payer pour Campus France ?,Quel montant dois-je payer pour Campus France ? | quel montant dois-je payer pour campus france  ?,La page du service annonce 80 000 FCFA de frais de dossier.,La page du service annonce 80 000 FCFA de frais de dossier.,,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Campus France, Quel montant dois-je payer pour Campus France ?, payer_campus_france",fr,https://moovmoney.ga/services/campus-france/,Quel montant dois-je payer pour Campus France ?,2026-07-21,0.65,À valider
KB0177,faq,payer_campus_france,Campus France,,Quels sont les frais de service Campus France ?,Quels sont les frais de service Campus France ?,Quels sont les frais de service Campus France ? | quels sont les frais de service campus france  ?,Le site est incohérent: 450 FCFA sur la page du service et 350 FCFA dans la grille tarifaire. Une confirmation Moov Money est nécessaire.,Le site est incohérent: 450 FCFA sur la page du service et 350 FCFA dans la grille tarifaire. Une confirmation Moov Money est nécessaire.,,,,,,,,,"Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Campus France, Quels sont les frais de service Campus France ?, payer_campus_france",fr,https://moovmoney.ga/services/campus-france/,Quels sont les frais de service Campus France ?,2026-07-21,0.65,À valider
